시도,시군구,읍면동,lat,lon
전라북도,순창군,풍산면,35.34946,127.175469
전라북도,순창군,풍산면,35.354742,127.175002
전라북도,순창군,풍산면,35.352393,127.159721
전라북도,순창군,풍산면,35.339788,127.146953
전라북도,순창군,풍산면,35.345733,127.12211
전라북도,순창군,금과면,35.328739,127.109827
전라북도,순창군,금과면,35.338824,127.106529
전라북도,순창군,금과면,35.344304,127.095681
전라북도,순창군,금과면,35.331888,127.095039
전라북도,순창군,금과면,35.316385,127.095702
전라북도,순창군,금과면,35.315758,127.086202
전라북도,순창군,금과면,35.319793,127.077853
전라북도,순창군,금과면,35.331726,127.07585
전라북도,순창군,금과면,35.32378,127.055185
전라북도,순창군,금과면,35.352408,127.073979
전라북도,순창군,금과면,35.359501,127.080596
전라북도,순창군,금과면,35.333122,127.059837
전라북도,순창군,금과면,35.339416,127.083846
전라북도,순창군,팔덕면,35.380599,127.107573
전라북도,순창군,팔덕면,35.393249,127.097689
전라북도,순창군,팔덕면,35.40591,127.107604
전라북도,순창군,팔덕면,35.405964,127.122595
전라북도,순창군,팔덕면,35.407578,127.086668
전라북도,순창군,팔덕면,35.391616,127.080365
전라북도,순창군,팔덕면,35.386121,127.089845
전라북도,순창군,팔덕면,35.381766,127.070086
전라북도,순창군,팔덕면,35.372479,127.078181
전라북도,순창군,팔덕면,35.374437,127.094149
전라북도,순창군,쌍치면,35.518737,126.939252
전라북도,순창군,쌍치면,35.501651,126.944402
전라북도,순창군,쌍치면,35.497029,126.951689
전라북도,순창군,쌍치면,35.487717,126.95461
전라북도,순창군,쌍치면,35.478904,126.969583
전라북도,순창군,쌍치면,35.49166,126.978031
전라북도,순창군,쌍치면,35.505165,126.978402
전라북도,순창군,쌍치면,35.52208,126.974658
전라북도,순창군,쌍치면,35.539194,126.970724
전라북도,순창군,쌍치면,35.48019,126.991953
전라북도,순창군,쌍치면,35.493301,126.992857
전라북도,순창군,쌍치면,35.501071,127.002526
전라북도,순창군,쌍치면,35.487915,127.011772
전라북도,순창군,쌍치면,35.47915,127.014381
전라북도,순창군,쌍치면,35.501456,127.021931
전라북도,순창군,쌍치면,35.516609,127.028357
전라북도,순창군,쌍치면,35.521693,127.00793
전라북도,순창군,쌍치면,35.532203,127.014057
전라북도,순창군,쌍치면,35.50806,126.946551
전라북도,순창군,복흥면,35.470339,126.936007
전라북도,순창군,복흥면,35.456002,126.921378
전라북도,순창군,복흥면,35.465546,126.9114
전라북도,순창군,복흥면,35.451512,126.909105
전라북도,순창군,복흥면,35.457008,126.893876
전라북도,순창군,복흥면,35.439501,126.918387
전라북도,순창군,복흥면,35.435812,126.906767
전라북도,순창군,복흥면,35.42265,126.909923
전라북도,순창군,복흥면,35.408619,126.920715
전라북도,순창군,복흥면,35.409577,126.942388
전라북도,순창군,복흥면,35.43106,126.931865
전라북도,순창군,복흥면,35.441263,126.944103
전라북도,순창군,복흥면,35.435247,126.952736
전라북도,순창군,복흥면,35.449079,126.963107
전라북도,순창군,복흥면,35.451799,126.978557
전라북도,순창군,복흥면,35.443972,126.985599
전라북도,순창군,복흥면,35.462559,126.991351
전라북도,순창군,적성면,35.402254,127.187518
전라북도,순창군,적성면,35.417634,127.183088
전라북도,순창군,적성면,35.404084,127.201279
전라북도,순창군,적성면,35.401217,127.210468
전라북도,순창군,적성면,35.417751,127.207905
전라북도,순창군,적성면,35.425871,127.22262
전라북도,순창군,적성면,35.417426,127.231233
전라북도,순창군,적성면,35.442792,127.194601
전라북도,순창군,유등면,35.364885,127.15913
전라북도,순창군,유등면,35.366495,127.167611
전라북도,순창군,유등면,35.361929,127.187588
전라북도,순창군,유등면,35.377138,127.185607
전라북도,순창군,유등면,35.374804,127.205912
전라북도,순창군,유등면,35.38804,127.206818
전라북도,순창군,구림면,35.450434,127.098395
전라북도,순창군,구림면,35.439534,127.110354
전라북도,순창군,구림면,35.426313,127.117303
전라북도,순창군,구림면,35.443247,127.123156
전라북도,순창군,구림면,35.456104,127.129216
전라북도,순창군,구림면,35.487119,127.118012
전라북도,순창군,구림면,35.472135,127.105397
전라북도,순창군,구림면,35.497734,127.074627
전라북도,순창군,구림면,35.467545,127.087115
전라북도,순창군,구림면,35.466919,127.051957
전라북도,순창군,구림면,35.444646,127.048362
전라북도,순창군,구림면,35.426253,127.07504
전라북도,순창군,구림면,35.429127,127.0876
전라북도,순창군,구림면,35.439662,127.073316
전라북도,고창군,고창읍,35.433282,126.698692
전라북도,고창군,고창읍,35.43709,126.705581
전라북도,고창군,고창읍,35.435713,126.715158
전라북도,고창군,고창읍,35.43019,126.728068
전라북도,고창군,고창읍,35.427384,126.74102
전라북도,고창군,고창읍,35.421557,126.73057
전라북도,고창군,고창읍,35.423757,126.710253
전라북도,고창군,고창읍,35.410916,126.706751
전라북도,고창군,고창읍,35.414439,126.693127
전라북도,고창군,고창읍,35.427509,126.690786
전라북도,고창군,고창읍,35.433654,126.673474
전라북도,고창군,고창읍,35.438732,126.656052
전라북도,고창군,고창읍,35.449395,126.662798
전라북도,고창군,고창읍,35.456146,126.673527
전라북도,고창군,고창읍,35.446765,126.674486
전라북도,고창군,고창읍,35.44667,126.684141
전라북도,고창군,고창읍,35.442316,126.690547
전라북도,고창군,고창읍,35.450013,126.700881
전라북도,고창군,고수면,35.409207,126.688149
전라북도,고창군,고수면,35.408231,126.682864
전라북도,고창군,고수면,35.417115,126.677116
전라북도,고창군,고수면,35.422672,126.66174
전라북도,고창군,고수면,35.409927,126.665434
전라북도,고창군,고수면,35.414996,126.644808
전라북도,고창군,고수면,35.405381,126.642356
전라북도,고창군,고수면,35.394793,126.656995
전라북도,고창군,고수면,35.384874,126.666311
전라북도,고창군,고수면,35.379885,126.675606
전라북도,고창군,고수면,35.399668,126.677123
전라북도,고창군,고수면,35.393865,126.69101
전라북도,고창군,고수면,35.366357,126.690976
전라북도,고창군,고수면,35.384119,126.715157
전라북도,고창군,아산면,35.43589,126.647768
전라북도,고창군,아산면,35.429027,126.640765
전라북도,고창군,아산면,35.422414,126.628688
전라북도,고창군,아산면,35.4385,126.638045
전라북도,고창군,아산면,35.441674,126.633892
전라북도,고창군,아산면,35.443273,126.621411
전라북도,고창군,아산면,35.432471,126.614657
전라북도,고창군,아산면,35.428416,126.604489
전라북도,고창군,아산면,35.444032,126.585255
전라북도,고창군,아산면,35.448969,126.602793
전라북도,고창군,아산면,35.469247,126.653455
전라북도,고창군,아산면,35.466659,126.630459
전라북도,고창군,아산면,35.469518,126.620012
전라북도,고창군,아산면,35.480195,126.59978
전라북도,고창군,아산면,35.490558,126.612088
전라북도,고창군,아산면,35.503925,126.589829
전라북도,고창군,무장면,35.415847,126.559831
전라북도,고창군,무장면,35.41944,126.560067
전라북도,고창군,무장면,35.428185,126.567032
전라북도,고창군,무장면,35.442881,126.576746
전라북도,고창군,무장면,35.420499,126.575221
전라북도,고창군,무장면,35.416966,126.594972
전라북도,고창군,무장면,35.408749,126.610279
전라북도,고창군,무장면,35.386094,126.611539
전라북도,고창군,무장면,35.395565,126.589004
전라북도,고창군,무장면,35.405787,126.575668
전라북도,고창군,무장면,35.405255,126.561577
전라북도,고창군,무장면,35.39858,126.548687
전라북도,고창군,무장면,35.414676,126.534755
전라북도,고창군,무장면,35.424215,126.547364
전라북도,고창군,무장면,35.436319,126.549494
전라북도,고창군,무장면,35.437044,126.537813
전라북도,고창군,공음면,35.418378,126.51072
전라북도,고창군,공음면,35.402355,126.530941
전라북도,고창군,공음면,35.402173,126.500083
전라북도,고창군,공음면,35.39048,126.498351
전라북도,고창군,공음면,35.372461,126.498644
전라북도,고창군,공음면,35.378108,126.513842
전라북도,고창군,공음면,35.382932,126.53432
전라북도,고창군,공음면,35.379277,126.55366
전라북도,고창군,공음면,35.37974,126.570376
전라북도,고창군,공음면,35.354541,126.552212
전라북도,고창군,공음면,35.361401,126.537971
전라북도,고창군,공음면,35.347736,126.52582
전라북도,고창군,상하면,35.447469,126.480175
전라북도,고창군,상하면,35.469131,126.467191
전라북도,고창군,상하면,35.456619,126.462184
전라북도,고창군,상하면,35.440911,126.444781
전라북도,고창군,상하면,35.440132,126.467205
전라북도,고창군,상하면,35.438005,126.491724
전라북도,고창군,상하면,35.417679,126.488872
전라북도,고창군,상하면,35.452215,126.501583
전라북도,고창군,상하면,35.446074,126.515534
전라북도,고창군,해리면,35.460906,126.541487
전라북도,고창군,해리면,35.457256,126.558201
전라북도,고창군,해리면,35.448681,126.551751
전라북도,고창군,해리면,35.452579,126.532557
전라북도,고창군,해리면,35.466307,126.526231
전라북도,고창군,해리면,35.472003,126.511298
전라북도,고창군,해리면,35.46744,126.482723
전라북도,고창군,해리면,35.481505,126.484824
전라북도,고창군,해리면,35.484839,126.501227
전라북도,고창군,해리면,35.497039,126.505667
전라북도,고창군,해리면,35.49664,126.480461
전라북도,고창군,해리면,35.512945,126.489055
전라북도,고창군,성송면,35.344357,126.615364
전라북도,고창군,성송면,35.357135,126.615716
전라북도,고창군,성송면,35.346883,126.632434
전라북도,고창군,성송면,35.35269,126.64532
전라북도,고창군,성송면,35.365411,126.6501
전라북도,고창군,성송면,35.364441,126.638365
전라북도,고창군,성송면,35.381343,126.625859
전라북도,고창군,성송면,35.379454,126.639218
전라북도,고창군,성송면,35.380792,126.652547
전라북도,고창군,성송면,35.388369,126.646428
전라북도,고창군,성송면,35.402594,126.626875
전라북도,고창군,대산면,35.378146,126.58975
전라북도,고창군,대산면,35.361339,126.56989
전라북도,고창군,대산면,35.351114,126.574308
전라북도,고창군,대산면,35.360043,126.594853
전라북도,고창군,대산면,35.342006,126.5976
전라북도,고창군,대산면,35.337601,126.586297
전라북도,고창군,대산면,35.334792,126.564719
전라북도,고창군,대산면,35.319443,126.570635
전라북도,고창군,대산면,35.333907,126.549054
전라북도,고창군,대산면,35.314545,126.55402
전라북도,고창군,대산면,35.314905,126.536791
전라북도,고창군,대산면,35.338686,126.539686
전라북도,고창군,대산면,35.324407,126.521172
전라북도,고창군,대산면,35.310063,126.584422
전라북도,고창군,대산면,35.326177,126.621415
전라북도,고창군,심원면,35.486809,126.526446
전라북도,고창군,심원면,35.503383,126.527585
전라북도,고창군,심원면,35.516764,126.518798
전라북도,고창군,심원면,35.529271,126.518758
전라북도,고창군,심원면,35.525551,126.536419
전라북도,고창군,심원면,35.499727,126.543892
전라북도,고창군,심원면,35.519177,126.555127
전라북도,고창군,심원면,35.529928,126.553918
전라북도,고창군,심원면,35.540584,126.56638
전라북도,고창군,심원면,35.532775,126.589836
전라북도,고창군,흥덕면,35.519916,126.700657
전라북도,고창군,흥덕면,35.520881,126.706706
전라북도,고창군,흥덕면,35.529004,126.706259
전라북도,고창군,흥덕면,35.546435,126.704554
전라북도,고창군,흥덕면,35.568502,126.716422
전라북도,고창군,흥덕면,35.566182,126.707254
전라북도,고창군,흥덕면,35.563085,126.684999
전라북도,고창군,흥덕면,35.54938,126.683679
전라북도,고창군,흥덕면,35.539518,126.685226
전라북도,고창군,흥덕면,35.525195,126.695834
전라북도,고창군,흥덕면,35.557872,126.714388
전라북도,고창군,흥덕면,35.522073,126.688152
전라북도,고창군,흥덕면,35.51471,126.686563
전라북도,고창군,흥덕면,35.505236,126.691632
전라북도,고창군,흥덕면,35.514551,126.721213
전라북도,고창군,흥덕면,35.507986,126.716292
전라북도,고창군,성내면,35.536689,126.748273
전라북도,고창군,성내면,35.544602,126.755091
전라북도,고창군,성내면,35.557521,126.755382
전라북도,고창군,성내면,35.56665,126.75465
전라북도,고창군,성내면,35.565138,126.735281
전라북도,고창군,성내면,35.550562,126.737093
전라북도,고창군,성내면,35.539476,126.72759
전라북도,고창군,성내면,35.530398,126.736218
전라북도,고창군,성내면,35.524495,126.724363
전라북도,고창군,성내면,35.518964,126.736286
전라북도,고창군,성내면,35.516416,126.747133
전라북도,고창군,성내면,35.505952,126.757207
전라북도,고창군,성내면,35.52423,126.761049
전라북도,고창군,신림면,35.490901,126.71215
전라북도,고창군,신림면,35.49813,126.718931
전라북도,고창군,신림면,35.492696,126.735032
전라북도,고창군,신림면,35.48721,126.752656
전라북도,고창군,신림면,35.478646,126.742691
전라북도,고창군,신림면,35.471837,126.733983
전라북도,고창군,신림면,35.464709,126.724518
전라북도,고창군,신림면,35.460311,126.709357
전라북도,고창군,신림면,35.472031,126.703243
전라북도,고창군,신림면,35.482358,126.710649
전라북도,고창군,신림면,35.494986,126.696161
전라북도,고창군,신림면,35.477587,126.689141
전라북도,고창군,신림면,35.468107,126.693682
전라북도,고창군,부안면,35.514233,126.674203
전라북도,고창군,부안면,35.512817,126.665712
전라북도,고창군,부안면,35.519776,126.668001
전라북도,고창군,부안면,35.524282,126.660635
전라북도,고창군,부안면,35.534106,126.661924
전라북도,고창군,부안면,35.550495,126.651889
전라북도,고창군,부안면,35.563453,126.63281
전라북도,고창군,부안면,35.557895,126.617182
전라북도,고창군,부안면,35.546875,126.615389
전라북도,고창군,부안면,35.535007,126.609842
전라북도,고창군,부안면,35.505685,126.633634
전라북도,고창군,부안면,35.507471,126.669331
전라북도,고창군,부안면,35.493512,126.675874
전라북도,고창군,부안면,35.48336,126.674119
전라북도,부안군,부안읍,35.730997,126.735374
전라북도,부안군,부안읍,35.726721,126.730212
전라북도,부안군,부안읍,35.732726,126.740148
전라북도,부안군,부안읍,35.721162,126.737925
전라북도,부안군,부안읍,35.732759,126.755441
전라북도,부안군,부안읍,35.71592,126.759053
전라북도,부안군,부안읍,35.708573,126.758897
전라북도,부안군,부안읍,35.707725,126.741883
전라북도,부안군,부안읍,35.702095,126.748838
전라북도,부안군,부안읍,35.687759,126.737685
전라북도,부안군,부안읍,35.688356,126.746598
전라북도,부안군,부안읍,35.692603,126.723714
전라북도,부안군,주산면,35.665541,126.721714
전라북도,부안군,주산면,35.669168,126.735322
전라북도,부안군,주산면,35.642954,126.721001
전라북도,부안군,주산면,35.649918,126.704675
전라북도,부안군,주산면,35.662023,126.71169
전라북도,부안군,주산면,35.663268,126.69149
전라북도,부안군,주산면,35.677737,126.704105
전라북도,부안군,주산면,35.688418,126.709324
전라북도,부안군,동진면,35.749909,126.735286
전라북도,부안군,동진면,35.743489,126.748899
전라북도,부안군,동진면,35.732569,126.77532
전라북도,부안군,동진면,35.748944,126.766834
전라북도,부안군,동진면,35.763341,126.758066
전라북도,부안군,동진면,35.777169,126.740992
전라북도,부안군,동진면,35.769718,126.728289
전라북도,부안군,동진면,35.762957,126.719495
전라북도,부안군,동진면,35.747987,126.704242
전라북도,부안군,행안면,35.73616,126.719015
전라북도,부안군,행안면,35.734666,126.699965
전라북도,부안군,행안면,35.710191,126.719672
전라북도,부안군,행안면,35.7112,126.706836
전라북도,부안군,행안면,35.722489,126.711099
전라북도,부안군,계화면,35.78668,126.636752
전라북도,부안군,계화면,35.762553,126.695984
전라북도,부안군,계화면,35.78104,126.716288
전라북도,부안군,계화면,35.754996,126.683489
전라북도,부안군,계화면,35.751392,126.640445
전라북도,부안군,보안면,35.610554,126.674801
전라북도,부안군,보안면,35.628666,126.681492
전라북도,부안군,보안면,35.628656,126.665004
전라북도,부안군,보안면,35.617029,126.63723
전라북도,부안군,보안면,35.604594,126.642082
전라북도,부안군,보안면,35.608256,126.657115
전라북도,부안군,보안면,35.622089,126.695181
전라북도,부안군,보안면,35.625171,126.710688
전라북도,부안군,보안면,35.636381,126.692947
전라북도,부안군,보안면,35.633885,126.715128
전라북도,부안군,변산면,35.599527,126.492915
전라북도,부안군,변산면,35.623803,126.471951
전라북도,부안군,변산면,35.638944,126.499134
전라북도,부안군,변산면,35.657578,126.521006
전라북도,부안군,변산면,35.663203,126.530943
전라북도,부안군,변산면,35.685587,126.542688
전라북도,부안군,변산면,35.661177,126.573102
전라북도,부안군,진서면,35.601316,126.612937
전라북도,부안군,진서면,35.604552,126.581671
전라북도,부안군,진서면,35.592651,126.55059
전라북도,부안군,진서면,35.58816,126.608258
전라북도,부안군,백산면,35.735349,126.795266
전라북도,부안군,백산면,35.719135,126.805312
전라북도,부안군,백산면,35.708052,126.823886
전라북도,부안군,백산면,35.687992,126.821948
전라북도,부안군,백산면,35.688792,126.807581
전라북도,부안군,백산면,35.701196,126.805598
전라북도,부안군,백산면,35.685708,126.786352
전라북도,부안군,백산면,35.699299,126.787374
전라북도,부안군,백산면,35.706837,126.793911
전라북도,부안군,백산면,35.711314,126.786076
전라북도,부안군,백산면,35.688647,126.767591
전라북도,부안군,백산면,35.674789,126.754178
전라북도,부안군,상서면,35.664872,126.671412
전라북도,부안군,상서면,35.684095,126.675063
전라북도,부안군,상서면,35.693962,126.686502
전라북도,부안군,상서면,35.694506,126.675243
전라북도,부안군,상서면,35.708292,126.676257
전라북도,부안군,상서면,35.705991,126.659879
전라북도,부안군,상서면,35.663852,126.62318
전라북도,부안군,하서면,35.728649,126.652833
전라북도,부안군,하서면,35.719653,126.67141
전라북도,부안군,하서면,35.708333,126.646586
전라북도,부안군,하서면,35.705427,126.598966
전라북도,부안군,하서면,35.728692,126.620499
전라북도,부안군,줄포면,35.58988,126.67762
전라북도,부안군,줄포면,35.596201,126.686484
전라북도,부안군,줄포면,35.578021,126.679696
전라북도,부안군,줄포면,35.580981,126.704975
전라북도,부안군,줄포면,35.588392,126.716189
전라북도,부안군,줄포면,35.604792,126.715305
전라북도,부안군,줄포면,35.608831,126.702503
전라북도,부안군,위도면,35.609542,126.29577
전라북도,부안군,위도면,35.614513,126.291823
전라북도,부안군,위도면,35.592892,126.287139
전라북도,부안군,위도면,35.576776,126.264483
전라북도,부안군,위도면,35.576322,126.248466
전라북도,부안군,위도면,35.625564,126.287323
전라북도,부안군,위도면,35.658919,126.108795
전라북도,부안군,위도면,35.641166,126.11795
전라남도,목포시,용당동,34.80467,126.396526
전라남도,목포시,산정동,34.799329,126.387817
전라남도,목포시,연산동,34.816391,126.38368
전라남도,목포시,대성동,34.798791,126.38284
전라남도,목포시,양동,34.796656,126.380665
전라남도,목포시,북교동,34.793529,126.378459
전라남도,목포시,남교동,34.793834,126.38156
전라남도,목포시,호남동,34.794173,126.387655
전라남도,목포시,대안동,34.792232,126.384824
전라남도,목포시,창평동,34.793256,126.384032
전라남도,목포시,명륜동,34.790962,126.385264
전라남도,목포시,죽동,34.791259,126.382368
전라남도,목포시,무안동,34.789101,126.38439
전라남도,목포시,측후동,34.789203,126.382414
전라남도,목포시,상락동1가,34.789368,126.387256
전라남도,목포시,상락동2가,34.789691,126.385987
전라남도,목포시,복만동,34.787842,126.385471
전라남도,목포시,동명동,34.789234,126.391307
전라남도,목포시,광동1가,34.787978,126.389895
전라남도,목포시,광동2가,34.788566,126.389122
전라남도,목포시,광동3가,34.789421,126.38858
전라남도,목포시,영해동1가,34.785985,126.386534
전라남도,목포시,영해동2가,34.786681,126.385469
전라남도,목포시,행복동1가,34.786592,126.387214
전라남도,목포시,행복동2가,34.787391,126.386088
전라남도,목포시,축복동1가,34.787433,126.389076
전라남도,목포시,축복동2가,34.788118,126.388263
전라남도,목포시,축복동3가,34.788706,126.387668
전라남도,목포시,보광동1가,34.787023,126.388493
전라남도,목포시,보광동2가,34.78738,126.387746
전라남도,목포시,보광동3가,34.787887,126.386811
전라남도,목포시,유달동,34.786096,126.37897
전라남도,목포시,대의동1가,34.786946,126.384528
전라남도,목포시,대의동2가,34.787177,126.382984
전라남도,목포시,대의동3가,34.786676,126.380624
전라남도,목포시,중앙동1가,34.786239,126.383657
전라남도,목포시,중앙동2가,34.786199,126.382403
전라남도,목포시,중앙동3가,34.785974,126.380335
전라남도,목포시,만호동,34.785259,126.384647
전라남도,목포시,수강동1가,34.78551,126.385904
전라남도,목포시,수강동2가,34.786179,126.385025
전라남도,목포시,해안동1가,34.782383,126.382842
전라남도,목포시,해안동2가,34.782503,126.381763
전라남도,목포시,해안동3가,34.781929,126.381194
전라남도,목포시,해안동4가,34.781242,126.379803
전라남도,목포시,항동,34.7839,126.384435
전라남도,목포시,중동1가,34.784879,126.383012
전라남도,목포시,중동2가,34.784753,126.381726
전라남도,목포시,유동,34.783575,126.381991
전라남도,목포시,금동1가,34.784425,126.383122
전라남도,목포시,금동2가,34.784305,126.381693
전라남도,목포시,경동1가,34.785517,126.382409
전라남도,목포시,경동2가,34.785535,126.380299
전라남도,목포시,서산동,34.782834,126.377719
전라남도,목포시,금화동,34.781256,126.377814
전라남도,목포시,온금동,34.783918,126.374222
전라남도,목포시,죽교동,34.796299,126.37531
전라남도,목포시,상동,34.804528,126.421473
전라남도,목포시,용해동,34.807541,126.404088
전라남도,목포시,석현동,34.823682,126.423886
전라남도,목포시,달동,34.771524,126.333736
전라남도,목포시,율도동,34.800432,126.324242
전라남도,목포시,대양동,34.835185,126.41848
전라남도,목포시,옥암동,34.808392,126.439544
전라남도,여수시,종화동,34.739833,127.746362
전라남도,여수시,수정동,34.743494,127.748433
전라남도,여수시,공화동,34.747056,127.743275
전라남도,여수시,관문동,34.742768,127.741956
전라남도,여수시,고소동,34.739939,127.740389
전라남도,여수시,동산동,34.744912,127.738938
전라남도,여수시,중앙동,34.739414,127.737619
전라남도,여수시,교동,34.739998,127.732198
전라남도,여수시,군자동,34.742936,127.734926
전라남도,여수시,충무동,34.742718,127.731037
전라남도,여수시,연등동,34.751182,127.728346
전라남도,여수시,광무동,34.746859,127.725297
전라남도,여수시,서교동,34.741892,127.72748
전라남도,여수시,봉강동,34.740953,127.722862
전라남도,여수시,봉산동,34.735021,127.722875
전라남도,여수시,남산동,34.736611,127.729469
전라남도,여수시,국동,34.731643,127.716823
전라남도,여수시,신월동,34.724742,127.706551
전라남도,여수시,여서동,34.750079,127.705438
전라남도,여수시,문수동,34.756073,127.703626
전라남도,여수시,오림동,34.75905,127.715766
전라남도,여수시,미평동,34.768272,127.706037
전라남도,여수시,둔덕동,34.773012,127.698141
전라남도,여수시,오천동,34.793841,127.754045
전라남도,여수시,만흥동,34.776236,127.737129
전라남도,여수시,덕충동,34.753123,127.738636
전라남도,여수시,경호동,34.714195,127.720606
전라남도,여수시,학동,34.762664,127.662801
전라남도,여수시,학용동,34.76653,127.674875
전라남도,여수시,안산동,34.757772,127.648944
전라남도,여수시,소호동,34.740843,127.64962
전라남도,여수시,시전동,34.760624,127.677483
전라남도,여수시,신기동,34.761103,127.672498
전라남도,여수시,웅천동,34.748167,127.677886
전라남도,여수시,선원동,34.770043,127.65342
전라남도,여수시,여천동,34.776177,127.666772
전라남도,여수시,화장동,34.774589,127.643631
전라남도,여수시,주삼동,34.790917,127.658147
전라남도,여수시,봉계동,34.78636,127.671432
전라남도,여수시,해산동,34.799928,127.641927
전라남도,여수시,화치동,34.824757,127.646912
전라남도,여수시,월하동,34.806952,127.66707
전라남도,여수시,평여동,34.811905,127.671519
전라남도,여수시,중흥동,34.833255,127.686033
전라남도,여수시,적량동,34.847184,127.706235
전라남도,여수시,월내동,34.852957,127.728279
전라남도,여수시,묘도동,34.882464,127.714374
전라남도,여수시,낙포동,34.853375,127.753854
전라남도,여수시,신덕동,34.82133,127.766042
전라남도,여수시,상암동,34.829622,127.736104
전라남도,여수시,호명동,34.807969,127.723406
전라남도,여수시,돌산읍,34.614341,127.718847
전라남도,여수시,돌산읍,34.606936,127.74313
전라남도,여수시,돌산읍,34.593072,127.769701
전라남도,여수시,돌산읍,34.603961,127.793032
전라남도,여수시,돌산읍,34.639342,127.785972
전라남도,여수시,돌산읍,34.637578,127.765954
전라남도,여수시,돌산읍,34.639287,127.728606
전라남도,여수시,돌산읍,34.65514,127.771754
전라남도,여수시,돌산읍,34.674995,127.763533
전라남도,여수시,돌산읍,34.721952,127.755374
전라남도,여수시,소라면,34.790739,127.631263
전라남도,여수시,소라면,34.762076,127.634749
전라남도,여수시,소라면,34.746313,127.626279
전라남도,여수시,소라면,34.759403,127.608701
전라남도,여수시,소라면,34.770622,127.591305
전라남도,여수시,소라면,34.79157,127.570683
전라남도,여수시,소라면,34.800146,127.59752
전라남도,여수시,소라면,34.819414,127.617515
전라남도,여수시,율촌면,34.879302,127.581599
전라남도,여수시,율촌면,34.875845,127.568895
전라남도,여수시,율촌면,34.87661,127.553637
전라남도,여수시,율촌면,34.846316,127.557205
전라남도,여수시,율촌면,34.811224,127.53615
전라남도,여수시,율촌면,34.812104,127.555701
전라남도,여수시,율촌면,34.85587,127.595634
전라남도,여수시,율촌면,34.842929,127.621627
전라남도,여수시,율촌면,34.82785,127.550752
전라남도,여수시,율촌면,34.879682,127.611711
전라남도,여수시,화양면,34.702635,127.614509
전라남도,여수시,화양면,34.718228,127.62878
전라남도,여수시,화양면,34.73633,127.614028
전라남도,여수시,화양면,34.73378,127.575735
전라남도,여수시,화양면,34.718247,127.580706
전라남도,여수시,화양면,34.68526,127.596849
전라남도,여수시,화양면,34.691052,127.580901
전라남도,여수시,화양면,34.66997,127.563197
전라남도,여수시,화양면,34.648972,127.593185
전라남도,여수시,화양면,34.653889,127.625374
전라남도,여수시,남면,34.510253,127.764858
전라남도,여수시,남면,34.497816,127.783267
전라남도,여수시,남면,34.521846,127.742076
전라남도,여수시,남면,34.540346,127.740611
전라남도,여수시,남면,34.484921,127.804477
전라남도,여수시,남면,34.43675,127.800916
전라남도,여수시,남면,34.567063,127.736117
전라남도,여수시,남면,34.583647,127.731813
전라남도,여수시,남면,34.577315,127.757908
전라남도,여수시,화정면,34.619095,127.638134
전라남도,여수시,화정면,34.578908,127.713352
전라남도,여수시,화정면,34.571675,127.662509
전라남도,여수시,화정면,34.595725,127.654032
전라남도,여수시,화정면,34.600497,127.60313
전라남도,여수시,화정면,34.594221,127.619743
전라남도,여수시,화정면,34.605578,127.544226
전라남도,여수시,화정면,34.633523,127.546905
전라남도,여수시,화정면,34.627003,127.515427
전라남도,여수시,화정면,34.759695,127.500184
전라남도,여수시,삼산면,34.026788,127.310663
전라남도,여수시,삼산면,34.026067,127.304394
전라남도,여수시,삼산면,34.05159,127.293912
전라남도,여수시,삼산면,34.047809,127.313083
전라남도,여수시,삼산면,34.23309,127.24686
전라남도,여수시,삼산면,34.278052,127.384159
전라남도,순천시,삼거동,34.983879,127.427539
전라남도,순천시,와룡동,34.957829,127.455623
전라남도,순천시,영동,34.95394,127.481653
전라남도,순천시,옥천동,34.952062,127.476583
전라남도,순천시,행동,34.955777,127.48262
전라남도,순천시,금곡동,34.955146,127.479098
전라남도,순천시,매곡동,34.962243,127.483684
전라남도,순천시,석현동,34.972448,127.480583
전라남도,순천시,가곡동,34.97984,127.483202
전라남도,순천시,용당동,34.974887,127.495
전라남도,순천시,조곡동,34.951541,127.498181
전라남도,순천시,생목동,34.95104,127.507168
전라남도,순천시,덕암동,34.946534,127.507694
전라남도,순천시,연향동,34.944089,127.519779
전라남도,순천시,풍덕동,34.941868,127.499944
전라남도,순천시,남정동,34.94094,127.489286
전라남도,순천시,인제동,34.944947,127.486436
전라남도,순천시,저전동,34.94956,127.482032
전라남도,순천시,장천동,34.949444,127.488932
전라남도,순천시,남내동,34.954033,127.485242
전라남도,순천시,중앙동,34.956034,127.484833
전라남도,순천시,동외동,34.957683,127.487223
전라남도,순천시,교량동,34.910427,127.500312
전라남도,순천시,대룡동,34.907811,127.493657
전라남도,순천시,홍내동,34.918541,127.503155
전라남도,순천시,오천동,34.928411,127.498219
전라남도,순천시,덕월동,34.927782,127.486669
전라남도,순천시,야흥동,34.914236,127.480607
전라남도,순천시,인월동,34.892482,127.48255
전라남도,순천시,안풍동,34.890254,127.497334
전라남도,순천시,대대동,34.893407,127.506193
전라남도,순천시,왕지동,34.972559,127.529249
전라남도,순천시,조례동,34.957595,127.522847
전라남도,순천시,승주읍,35.0366,127.329413
전라남도,순천시,승주읍,35.02026,127.339489
전라남도,순천시,승주읍,35.043949,127.343003
전라남도,순천시,승주읍,35.022528,127.357239
전라남도,순천시,승주읍,35.02011,127.372667
